DATE,RAIN,T.MAX,T.MIN,T.MIN.G,WIND
1965-05-25,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.6581446701905368,7.87
1965-05-26,-0.44294552834249334,0.00017063451494053836,-0.00034282403508400675,0.8982582237332355,9.54
1965-05-27,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.2702689298523311,12.38
1965-05-28,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.9351987704321123,9.13
1965-05-29,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.30720947655120784,8.5
1965-05-30,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.8010069244150944,9.17
1965-05-31,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.8982582237332355,7.33
1965-06-01,-0.4677580568096794,0.2064697243943076,0.3160893009380242,0.418031116647838,4.17
1965-06-02,-0.4677580568096794,0.5717910293890197,-0.9587451593852896,-0.7086555576679026,1.83
1965-06-03,-0.4677580568096794,1.1734967082038399,-0.36685773137803684,0.17791756310513923,3.79
1965-06-04,3.8992469534150627,0.8081754032091278,0.08844029016600385,0.12250674305682407,6.5
1965-06-05,-0.09557012980188892,0.4428540982144154,0.9535065310996811,1.3415447841197565,3.46
1965-06-06,-0.14519518673626097,0.3783856326271131,0.4526787074012365,0.5473230300939066,4.58
1965-06-07,-0.4677580568096794,0.7651964261509258,0.27055949878362007,0.30720947655120784,2.5
1965-06-08,-0.3933204714081213,1.1305177311456387,-0.025384215220006317,0.0006029389505308946,4.42
1965-06-09,-0.4677580568096794,1.216475685262041,0.9990363332540855,1.3230745107703181,3.54
1965-06-10,-0.14519518673626097,1.3454126164366458,0.08844029016600385,0.21485810980401593,4.42
1965-06-11,0.7728683665496222,1.0445597770292352,1.2949800472577115,1.6555394310602087,6.29
1965-06-12,-0.4181329998753074,1.5603075017276529,1.1811555418717015,1.2307231440231263,5.46
1965-06-13,-0.4677580568096794,1.0660492655583362,0.8396820257136709,0.7504960369377286,8.5
1965-06-14,1.6661193913683192,1.689244432902257,0.5892681138644487,0.6396743968410985,7.17
1965-06-15,-0.4181329998753074,1.5603075017276529,1.477099255875328,1.7478907978074005,15.67
1965-06-16,0.35105538260745967,1.1734967082038399,1.0900959375628931,1.2307231440231263,11.17
1965-06-17,0.8969310088855523,1.216475685262041,0.6803277181732569,0.7320257635882903,13.42
1965-06-18,-0.36850794294093525,1.0875387540874366,1.0900959375628931,1.6370691577107703,24.21
1965-06-19,-0.3933204714081213,1.2594546623202425,0.9762714321768831,1.0275501371793043,13.83
1965-06-20,2.0134947899089237,1.6247759673149544,1.2949800472577115,1.6555394310602087,13.46
1965-06-21,3.60149661180883,1.4528600590821494,0.9535065310996811,0.0006029389505308946,5.17
1965-06-22,0.07811756946841336,1.216475685262041,0.8624469267908729,1.3600150574691947,10.92
1965-06-23,-0.12038265826907497,1.216475685262041,1.363274750489318,1.470836697565825,21.04
1965-06-24,-0.17000771520344704,0.980091311441933,1.0673310364856914,1.2307231440231263,16.92
1965-06-25,-0.2196327721378191,1.0660492655583362,1.7502780688017523,1.9695340780006612,15.12
1965-06-26,-0.19482024367063303,0.9586018229128327,0.7941522235592671,0.8243771303354822,17.0
1965-06-27,-0.4677580568096794,0.8081754032091278,0.5892681138644487,0.30720947655120784,8.83
1965-06-28,-0.44294552834249334,1.3669021049657462,0.6803277181732569,0.7320257635882903,11.63
1965-06-29,-0.4181329998753074,1.388391593494847,1.6819833655701464,2.024944898048976,4.12
1965-06-30,-0.4677580568096794,1.2379651737911421,1.6819833655701464,1.7294205244579621,8.5
1965-07-01,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.43650138999727633,8.54
1965-07-02,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.4523664242163867,10.17
1965-07-03,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.2333283831534543,9.38
1965-07-04,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.19148790388362819,7.79
1965-07-05,-0.3933204714081213,0.00017063451494053836,-0.00034282403508400675,1.0090798638298657,9.92
1965-07-06,0.0036799840668551953,0.00017063451494053836,-0.00034282403508400675,1.7478907978074005,4.88
1965-07-07,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.418031116647838,7.75
1965-07-08,-0.2940703575393772,0.00017063451494053836,-0.00034282403508400675,0.43650138999727633,9.42
1965-07-09,-0.3933204714081213,0.00017063451494053836,-0.00034282403508400675,0.2887392032017694,7.04
1965-07-10,-0.36850794294093525,0.00017063451494053836,-0.00034282403508400675,1.30460423742088,8.04
1965-07-11,-0.4181329998753074,0.00017063451494053836,-0.00034282403508400675,1.4893069709152635,10.08
1965-07-12,1.5668692774995752,0.00017063451494053836,-0.00034282403508400675,0.19638783645457755,5.71
1965-07-13,1.0458061796886684,0.00017063451494053836,-0.00034282403508400675,1.7663610711568392,4.5
1965-07-14,-0.4181329998753074,0.00017063451494053836,-0.00034282403508400675,1.858712437904031,5.96
1965-07-15,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.7294205244579621,8.04
1965-07-16,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.2702689298523311,5.41
1965-07-17,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.5657933034433449,4.88
1965-07-18,4.023309595750993,0.00017063451494053836,-0.00034282403508400675,0.916728497082674,10.46
1965-07-19,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.5816583376624553,8.83
1965-07-20,-0.07075760133470287,0.00017063451494053836,-0.00034282403508400675,0.916728497082674,4.79
1965-07-21,1.8894321475729936,0.00017063451494053836,-0.00034282403508400675,1.4338961508669483,7.21
1965-07-22,2.6338080015885748,0.00017063451494053836,-0.00034282403508400675,0.7135554902388519,4.79
1965-07-23,0.5495556103449478,0.00017063451494053836,-0.00034282403508400675,0.8982582237332355,6.96
1965-07-24,1.6413068629011334,0.00017063451494053836,-0.00034282403508400675,1.5631880643130167,10.96
1965-07-25,-0.44294552834249334,0.00017063451494053836,-0.00034282403508400675,1.858712437904031,7.79
1965-07-26,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.0460204105287427,10.67
1965-07-27,0.1029300979355993,0.00017063451494053836,-0.00034282403508400675,1.5447177909635785,12.96
1965-07-28,0.7976808950168082,0.00017063451494053836,-0.00034282403508400675,1.858712437904031,14.09
1965-07-29,-0.4181329998753074,0.00017063451494053836,-0.00034282403508400675,1.7663610711568392,18.71
1965-07-30,-0.44294552834249334,0.00017063451494053836,-0.00034282403508400675,1.2307231440231263,5.33
1965-07-31,-0.2444453006050051,0.00017063451494053836,-0.00034282403508400675,0.011685102960193844,13.29
1965-08-01,1.0706187081558547,0.00017063451494053836,-0.00034282403508400675,0.5103824833950299,9.92
1965-08-02,1.1946813504917848,0.00017063451494053836,-0.00034282403508400675,1.4523664242163867,7.71
1965-08-03,3.4278089125385276,0.00017063451494053836,-0.00034282403508400675,0.5288527567444682,5.63
1965-08-04,-0.4181329998753074,0.00017063451494053836,-0.00034282403508400675,1.8033016178557157,11.92
1965-08-05,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.470836697565825,17.54
1965-08-06,0.22699274027152946,0.00017063451494053836,-0.00034282403508400675,0.916728497082674,12.33
1965-08-07,-0.4181329998753074,0.00017063451494053836,-0.00034282403508400675,0.6027338501422217,8.63
1965-08-08,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.6027338501422217,3.58
1965-08-09,-0.4181329998753074,0.00017063451494053836,-0.00034282403508400675,0.62120412349166,6.54
1965-08-10,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.470836697565825,9.75
1965-08-11,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.7848313445062773,11.08
1965-08-12,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,2.154236811495045,11.17
1965-08-13,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,2.2096476315433597,6.5
1965-08-14,-0.4181329998753074,0.00017063451494053836,-0.00034282403508400675,1.8402421645545923,7.12
1965-08-15,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.6370691577107703,7.21
1965-08-16,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.7504960369377286,4.21
1965-08-17,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.3415447841197565,7.87
1965-08-18,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.858712437904031,12.67
1965-08-19,-0.12038265826907497,0.00017063451494053836,-0.00034282403508400675,1.1568420506253727,10.96
1965-08-20,0.6736182526808779,0.00017063451494053836,-0.00034282403508400675,0.62120412349166,14.17
1965-08-21,0.07811756946841336,0.00017063451494053836,-0.00034282403508400675,1.5262475176141401,14.88
1965-08-22,-0.26925782907219115,0.00017063451494053836,-0.00034282403508400675,1.1199015039264961,16.83
1965-08-23,-0.34369541447374924,0.00017063451494053836,-0.00034282403508400675,1.4338961508669483,11.87
1965-08-24,0.6984307811480641,0.00017063451494053836,-0.00034282403508400675,1.5447177909635785,16.42
1965-08-25,-0.36850794294093525,0.00017063451494053836,-0.00034282403508400675,0.8428474036849205,15.71
1965-08-26,-0.3188828860065632,0.00017063451494053836,-0.00034282403508400675,1.3969556041680717,7.79
1965-08-27,-0.14519518673626097,0.00017063451494053836,-0.00034282403508400675,-0.13607708383531308,8.58
1965-08-28,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.7478907978074005,16.92
1965-08-29,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.9906095904804274,15.25
1965-08-30,-0.021132544400330806,0.00017063451494053836,-0.00034282403508400675,0.8059068569860437,11.87
1965-08-31,0.27661779720590157,0.00017063451494053836,-0.00034282403508400675,0.62120412349166,9.87
1965-09-01,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.20995817723306653,7.75
1965-09-02,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.22842845058250494,3.29
1965-09-03,-0.26925782907219115,0.00017063451494053836,-0.00034282403508400675,-0.0991365371364363,10.63
1965-09-04,0.02849251253404125,0.00017063451494053836,-0.00034282403508400675,0.418031116647838,13.54
1965-09-05,-0.34369541447374924,0.00017063451494053836,-0.00034282403508400675,1.267663690722003,11.29
1965-09-06,-0.4181329998753074,0.00017063451494053836,-0.00034282403508400675,0.6766149435399752,3.96
1965-09-07,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.04862564965907062,5.33
1965-09-08,-0.12038265826907497,0.00017063451494053836,-0.00034282403508400675,0.0006029389505308946,7.29
1965-09-09,-0.12038265826907497,0.00017063451494053836,-0.00034282403508400675,0.0006029389505308946,16.33
1965-09-10,-0.2196327721378191,0.00017063451494053836,-0.00034282403508400675,0.0006029389505308946,14.21
1965-09-11,-0.4181329998753074,0.00017063451494053836,-0.00034282403508400675,1.2861339640714413,10.92
1965-09-12,-0.17000771520344704,0.00017063451494053836,-0.00034282403508400675,0.9351987704321123,3.42
1965-09-13,-0.17000771520344704,0.00017063451494053836,-0.00034282403508400675,1.3415447841197565,2.71
1965-09-14,-0.3933204714081213,0.00017063451494053836,-0.00034282403508400675,0.19638783645457755,4.25
1965-09-15,0.15255515486997143,0.00017063451494053836,-0.00034282403508400675,1.9325935313017841,6.42
1965-09-16,0.02849251253404125,0.00017063451494053836,-0.00034282403508400675,0.8243771303354822,9.54
1965-09-17,5.760186588454015,0.00017063451494053836,-0.00034282403508400675,0.6581446701905368,12.71
1965-09-18,-0.3188828860065632,0.00017063451494053836,-0.00034282403508400675,0.8982582237332355,13.04
1965-09-19,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.5054825508240804,9.25
1965-09-20,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.0090798638298657,9.54
1965-09-21,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.7135554902388519,12.21
1965-09-22,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.7294205244579621,8.25
1965-09-23,0.17736768333715747,0.00017063451494053836,-0.00034282403508400675,0.8797879503837972,4.21
1965-09-24,5.809811645388387,0.00017063451494053836,-0.00034282403508400675,-0.00678517038924446,5.96
1965-09-25,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.3415447841197565,4.29
1965-09-26,2.2616200745807844,0.00017063451494053836,-0.00034282403508400675,1.2307231440231263,3.42
1965-09-27,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.39466091072745024,5.37
1965-09-28,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.8748880178128479,2.5
1965-09-29,-0.44294552834249334,0.00017063451494053836,-0.00034282403508400675,0.916728497082674,11.63
1965-09-30,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.30460423742088,15.63
1965-10-01,2.3856827169167145,0.00017063451494053836,-0.00034282403508400675,0.6396743968410985,8.0
1965-10-02,-0.09557012980188892,0.00017063451494053836,-0.00034282403508400675,1.1014312305770575,4.67
1965-10-03,0.574368138812134,0.00017063451494053836,-0.00034282403508400675,0.7135554902388519,9.79
1965-10-04,-0.09557012980188892,0.00017063451494053836,-0.00034282403508400675,1.7663610711568392,6.79
1965-10-05,-0.44294552834249334,0.00017063451494053836,-0.00034282403508400675,0.6950852168894136,2.13
1965-10-06,0.15255515486997143,0.00017063451494053836,-0.00034282403508400675,0.43650138999727633,0.42
1965-10-07,-0.44294552834249334,0.00017063451494053836,-0.00034282403508400675,1.4338961508669483,4.96
1965-10-08,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.8402421645545923,10.71
1965-10-09,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.9351987704321123,11.79
1965-10-10,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.20995817723306653,9.04
1965-10-11,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.5978339175712724,4.0
1965-10-12,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.7455961043667793,3.0
1965-10-13,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.1199015039264961,3.29
1965-10-14,0.02849251253404125,0.00017063451494053836,-0.00034282403508400675,-0.00678517038924446,6.75
1965-10-15,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.20995817723306653,10.08
1965-10-16,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.3577203640285735,5.29
1965-10-17,-0.3933204714081213,0.00017063451494053836,-0.00034282403508400675,-0.24689872393194331,4.96
1965-10-18,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.9721393171309891,5.33
1965-10-19,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.2702689298523311,9.21
1965-10-20,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.12250674305682407,10.46
1965-10-21,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.62120412349166,11.87
1965-10-22,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,1.212252870673688,8.96
1965-10-23,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,0.8797879503837972,7.87
1965-10-24,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.8010069244150944,6.83
1965-10-25,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.1730176305341898,7.17
1965-10-26,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.41313118407688865,6.08
1965-10-27,-0.14519518673626097,0.00017063451494053836,-0.00034282403508400675,1.3600150574691947,17.0
1965-10-28,-0.4181329998753074,0.00017063451494053836,-0.00034282403508400675,1.1199015039264961,20.0
1965-10-29,-0.4677580568096794,0.00017063451494053836,-0.00034282403508400675,-0.08066626378699801,15.12
